1,"ïΩê¨22îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
49,"25201","0380","2","","","","é†âÍåß","ëÂí√és","ê¥òaí¨","",1233,20,44,75,80,101,78,45,53,50,73,162,161,117,45,33,41,30,17,7,-,-,1,139,920,173,95,24,53873,44.2280844156,2,576,11,22,46,32,42,33,16,29,19,27,72,79,71,23,11,21,14,6,2,-,-,-,79,420,77,43,8,25220,44.2847222222,-,657,9,22,29,48,59,45,29,24,31,46,90,82,46,22,22,20,16,11,5,-,-,1,60,500,96,52,16,28653,44.1783536585,2
50,"25201","0390","2","","","","é†âÍåß","ëÂí√és","óŒí¨","",1411,17,40,68,113,123,73,56,37,58,122,165,185,142,53,45,47,42,19,4,2,-,-,125,1074,212,114,25,63004,45.1520198441,3,672,13,21,38,56,62,29,23,16,23,46,74,88,92,29,18,19,14,10,1,-,-,-,72,509,91,44,11,29501,44.4002976190,2,739,4,19,30,57,61,44,33,21,35,76,91,97,50,24,27,28,28,9,3,2,-,-,53,565,121,70,14,33503,45.8355886333,1
51,"25201","0400","2","","","","é†âÍåß","ëÂí√és","åòìc","",2097,83,115,147,188,151,176,132,173,141,188,156,141,113,74,41,29,22,14,4,-,-,9,345,1559,184,69,18,76031,36.9133141762,27,1082,44,56,87,88,76,104,72,91,60,92,86,77,57,42,21,11,9,3,-,-,-,6,187,803,86,23,3,38546,36.3234200743,11,1015,39,59,60,100,75,72,60,82,81,96,70,64,56,32,20,18,13,11,4,-,-,3,158,756,98,46,15,37485,37.5405138340,16
52,"25201","040001","3","","","","é†âÍåß","ëÂí√és","åòìc","ÇPíöñ⁄",1868,73,99,139,185,135,106,103,140,121,172,154,135,113,74,41,29,22,14,4,-,-,9,311,1364,184,69,18,69351,37.8055406132,27,921,38,50,81,86,64,57,48,67,48,78,84,71,57,42,21,11,9,3,-,-,-,6,169,660,86,23,3,33615,37.2377049180,11,947,35,49,58,99,71,49,55,73,73,94,70,64,56,32,20,18,13,11,4,-,-,3,142,704,98,46,15,35736,38.3559322034,16
53,"25201","040002","3","","","","é†âÍåß","ëÂí√és","åòìc","ÇQíöñ⁄",229,10,16,8,3,16,70,29,33,20,16,2,6,-,-,-,-,-,-,-,-,-,-,34,195,-,-,-,6680,29.6703056769,-,161,6,6,6,2,12,47,24,24,12,14,2,6,-,-,-,-,-,-,-,-,-,-,18,143,-,-,-,4931,31.1273291925,-,68,4,10,2,1,4,23,5,9,8,2,-,-,-,-,-,-,-,-,-,-,-,-,16,52,-,-,-,1749,26.2205882353,-
54,"25201","0420","2","","","","é†âÍåß","ëÂí√és","ñ{åòìc","",8312,309,346,432,522,564,467,451,631,541,606,528,548,623,439,390,340,240,119,47,16,4,149,1087,5481,1595,766,186,347902,43.1193801299,106,4010,152,190,223,270,278,222,223,307,264,288,251,272,295,216,166,152,102,34,13,2,-,90,565,2670,685,303,49,161470,41.6913265306,55,4302,157,156,209,252,286,245,228,324,277,318,277,276,328,223,224,188,138,85,34,14,4,59,522,2811,910,463,137,186432,44.4387226019,51
55,"25201","042001","3","","","","é†âÍåß","ëÂí√és","ñ{åòìc","ÇPíöñ⁄",1390,46,52,77,71,64,62,69,87,81,85,64,84,125,108,120,92,52,30,12,4,2,3,175,792,420,192,48,65787,47.9311463590,41,672,17,31,49,37,27,33,34,47,43,44,29,42,55,47,46,49,26,8,6,1,-,1,97,391,183,90,15,30683,46.2272727273,19,718,29,21,28,34,37,29,35,40,38,41,35,42,70,61,74,43,26,22,6,3,2,2,78,401,237,102,33,35104,49.5279329609,22
56,"25201","042002","3","","","","é†âÍåß","ëÂí√és","ñ{åòìc","ÇQíöñ⁄",1186,28,38,52,68,76,77,50,79,66,81,93,94,97,70,67,57,59,21,9,2,-,2,118,781,285,148,32,54675,46.6782094595,-,577,15,21,22,36,44,37,24,40,38,37,38,50,47,35,32,22,27,7,2,1,-,2,58,391,126,59,10,25701,45.1973913043,-,609,13,17,30,32,32,40,26,39,28,44,55,44,50,35,35,35,32,14,7,1,-,-,60,390,159,89,22,28974,48.0763546798,-
57,"25201","042003","3","","","","é†âÍåß","ëÂí√és","ñ{åòìc","ÇRíöñ⁄",1747,50,64,101,118,119,76,75,132,119,113,97,99,169,97,88,82,59,31,13,6,2,37,215,1117,378,193,52,75823,44.8409356725,16,819,18,30,52,58,56,37,36,68,54,52,54,44,79,55,37,34,21,11,3,-,-,20,100,538,161,69,14,34577,43.7753441802,8,928,32,34,49,60,63,39,39,64,65,61,43,55,90,42,51,48,38,20,10,6,2,17,115,579,217,124,38,41246,45.7755214050,8
58,"25201","042004","3","","","","é†âÍåß","ëÂí√és","ñ{åòìc","ÇSíöñ⁄",2250,124,125,119,156,149,138,155,188,164,191,176,134,124,70,48,49,37,22,7,2,-,72,368,1575,235,117,31,82057,38.1753902663,16,1108,71,70,55,86,80,65,79,80,84,83,86,72,64,28,20,24,14,4,-,-,-,43,196,779,90,42,4,38273,36.4370892019,8,1142,53,55,64,70,69,73,76,108,80,108,90,62,60,42,28,25,23,18,7,2,-,29,172,796,145,75,27,43784,39.8387241689,8
59,"25201","042005","3","","","","é†âÍåß","ëÂí√és","ñ{åòìc","ÇTíöñ⁄",1005,45,39,34,56,92,74,74,95,60,45,49,71,75,52,41,36,24,10,4,-,-,29,118,691,167,74,14,39802,41.2807377049,26,481,23,22,21,29,44,34,37,44,26,21,23,31,34,28,18,12,10,2,2,-,-,20,66,323,72,26,4,17980,39.5021691974,15,524,22,17,13,27,48,40,37,51,34,24,26,40,41,24,23,24,14,8,2,-,-,9,52,368,95,48,10,21822,42.8728155340,11
60,"25201","042006","3","","","","é†âÍåß","ëÂí√és","ñ{åòìc","ÇUíöñ⁄",734,16,28,49,53,64,40,28,50,51,91,49,66,33,42,26,24,9,5,2,2,-,6,93,525,110,42,9,29758,41.3763736264,7,353,8,16,24,24,27,16,13,28,19,51,21,33,16,23,13,11,4,2,-,-,-,4,48,248,53,17,2,14256,41.3481375358,5,381,8,12,25,29,37,24,15,22,32,40,28,33,17,19,13,13,5,3,2,2,-,2,45,277,57,25,7,15502,41.4023746702,2
61,"25201","0480","2","","","","é†âÍåß","ëÂí√és","àﬂêÏ","",3017,137,137,117,137,176,201,193,216,147,161,178,249,287,218,142,102,71,59,47,7,2,33,391,1945,648,288,115,132123,44.7771447721,31,1470,67,57,54,65,96,99,110,107,70,83,80,121,143,125,72,41,24,20,11,2,-,23,178,974,295,98,33,62884,43.9581893573,10,1547,70,80,63,72,80,102,83,109,77,78,98,128,144,93,70,61,47,39,36,5,2,10,213,971,353,190,82,69239,45.5481457385,21
62,"25201","048001","3","","","","é†âÍåß","ëÂí√és","àﬂêÏ","ÇPíöñ⁄",1328,83,71,53,79,107,86,94,116,71,79,87,99,86,68,47,30,24,9,12,2,-,25,207,904,192,77,23,50981,39.6258633922,17,654,37,31,24,37,53,41,56,54,36,39,39,56,41,43,20,12,8,4,5,1,-,17,92,452,93,30,10,25120,39.9348508634,7,674,46,40,29,42,54,45,38,62,35,40,48,43,45,25,27,18,16,5,7,1,-,8,115,452,99,47,13,25861,39.3303303303,10
63,"25201","048002","3","","","","é†âÍåß","ëÂí√és","àﬂêÏ","ÇQíöñ⁄",1191,35,55,50,41,49,68,66,73,56,56,68,101,146,109,62,50,34,34,25,5,2,6,140,724,321,150,66,57127,48.7084388186,10,566,19,24,24,19,31,29,34,38,22,33,29,41,70,61,38,21,11,13,4,1,-,4,67,346,149,50,18,26360,47.4039145907,2,625,16,31,26,22,18,39,32,35,34,23,39,60,76,48,24,29,23,21,21,4,2,2,73,378,172,100,48,30767,49.8852327448,8
64,"25201","048003","3","","","","é†âÍåß","ëÂí√és","àﬂêÏ","ÇRíöñ⁄",498,19,11,14,17,20,47,33,27,20,26,23,49,55,41,33,22,13,16,10,-,-,2,44,317,135,61,26,24015,48.9173387097,4,250,11,2,6,9,12,29,20,15,12,11,12,24,32,21,14,8,5,3,2,-,-,2,19,176,53,18,5,11404,46.4838709677,1,248,8,9,8,8,8,18,13,12,8,15,11,25,23,20,19,14,8,13,8,-,-,-,25,141,82,43,21,12611,51.3508064516,3
65,"25201","0510","2","","","","é†âÍåß","ëÂí√és","ç°åòìc","",4290,236,216,257,307,325,292,303,367,373,349,269,224,192,150,112,102,66,24,10,2,-,114,709,3001,466,204,36,153633,37.2895114943,52,2116,107,115,135,158,165,137,152,178,174,172,134,126,92,71,53,45,21,9,3,-,-,69,357,1488,202,78,12,74037,36.6685393258,22,2174,129,101,122,149,160,155,151,189,199,177,135,98,100,79,59,57,45,15,7,2,-,45,352,1513,264,126,24,79596,37.8865664631,30
66,"25201","051001","3","","","","é†âÍåß","ëÂí√és","ç°åòìc","ÇPíöñ⁄",545,15,24,33,41,29,31,27,34,36,36,34,30,32,32,30,36,30,6,1,-,-,8,72,330,135,73,7,23625,44.4944134078,2,254,7,10,15,18,14,17,14,18,14,17,17,14,18,12,15,18,10,2,-,-,-,4,32,161,57,30,2,10877,44.0080000000,2,291,8,14,18,23,15,14,13,16,22,19,17,16,14,20,15,18,20,4,1,-,-,4,40,169,78,43,5,12748,44.9181184669,-
67,"25201","051002","3","","","","é†âÍåß","ëÂí√és","ç°åòìc","ÇQíöñ⁄",3046,203,167,174,207,259,223,224,303,248,233,198,156,119,84,57,51,30,15,6,-,-,89,544,2170,243,102,21,103003,35.3336151505,38,1499,92,96,92,111,127,102,110,144,119,109,96,92,52,41,27,21,9,5,2,-,-,52,280,1062,105,37,7,49379,34.6250863856,14,1547,111,71,82,96,132,121,114,159,129,124,102,64,67,43,30,30,21,10,4,-,-,37,264,1108,138,65,14,53624,36.0125827815,24
68,"25201","051003","3","","","","é†âÍåß","ëÂí√és","ç°åòìc","ÇRíöñ⁄",699,18,25,50,59,37,38,52,30,89,80,37,38,41,34,25,15,6,3,3,2,-,17,93,501,88,29,8,27005,40.0967741935,12,363,8,9,28,29,24,18,28,16,41,46,21,20,22,18,11,6,2,2,1,-,-,13,45,265,40,11,3,13781,39.8742857143,6,336,10,16,22,30,13,20,24,14,48,34,16,18,19,16,14,9,4,1,2,2,-,4,48,236,48,18,5,13224,40.3313253012,6
69,"25201","0541","2","","","","é†âÍåß","ëÂí√és","ã¬ñÿí¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,"25201","0542","2","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","",2298,62,78,117,120,111,111,123,117,124,146,143,157,210,197,143,140,107,62,21,7,1,1,257,1362,678,338,91,110477,48.5962124510,2,1107,43,38,58,61,49,54,68,57,59,78,64,74,99,89,68,75,49,18,3,2,-,1,139,663,304,147,23,51414,46.9864376130,-,1191,19,40,59,59,62,57,55,60,65,68,79,83,111,108,75,65,58,44,18,5,1,-,118,699,374,191,68,59063,50.0910999160,2
71,"25201","054201","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇPíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,"25201","054202","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇQíöñ⁄",958,24,29,46,49,49,53,45,40,53,65,65,69,90,84,56,57,51,27,4,1,-,1,99,578,280,140,32,46321,48.9022988506,2,475,14,17,26,31,21,24,26,20,26,34,29,32,46,38,26,31,22,11,-,-,-,1,57,289,128,64,11,22123,47.1729957806,-,483,10,12,20,18,28,29,19,20,27,31,36,37,44,46,30,26,29,16,4,1,-,-,42,289,152,76,21,24198,50.5993788820,2
73,"25201","054203","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇRíöñ⁄",193,2,10,17,11,8,3,13,9,15,10,6,16,16,16,18,7,4,7,4,1,-,-,29,107,57,23,12,9098,47.6398963731,-,92,2,6,7,2,3,2,6,5,9,5,2,9,8,5,10,6,1,2,2,-,-,-,15,51,26,11,4,4349,47.7717391304,-,101,-,4,10,9,5,1,7,4,6,5,4,7,8,11,8,1,3,5,2,1,-,-,14,56,31,12,8,4749,47.5198019802,-
74,"25201","054204","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇSíöñ⁄",380,17,16,18,22,19,18,25,22,14,28,27,21,35,22,18,23,19,10,3,2,1,-,51,231,98,58,16,17473,46.4815789474,-,185,15,8,9,10,9,7,14,11,7,12,14,9,16,11,10,9,9,3,-,2,-,-,32,109,44,23,5,8032,43.9162162162,-,195,2,8,9,12,10,11,11,11,7,16,13,12,19,11,8,14,10,7,3,-,1,-,19,122,54,35,11,9441,48.9153846154,-
75,"25201","054205","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇTíöñ⁄",329,9,9,16,18,14,23,18,17,13,21,15,25,29,27,18,26,17,9,4,1,-,-,34,193,102,57,14,16004,49.1443768997,-,152,5,1,9,8,7,13,9,8,4,13,6,11,15,13,6,13,10,1,-,-,-,-,15,94,43,24,1,7213,47.9539473684,-,177,4,8,7,10,7,10,9,9,9,8,9,14,14,14,12,13,7,8,4,1,-,-,19,99,59,33,13,8791,50.1666666667,-
76,"25201","054206","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇUíöñ⁄",363,7,14,19,15,15,10,17,29,25,18,21,20,35,44,27,21,12,7,5,2,-,-,40,205,118,47,14,17842,49.6515151515,-,166,4,6,7,9,6,6,10,13,12,10,10,9,11,20,13,13,5,1,1,-,-,-,17,96,53,20,2,7915,48.1807228916,-,197,3,8,12,6,9,4,7,16,13,8,11,11,24,24,14,8,7,6,4,2,-,-,23,109,65,27,12,9927,50.8908629442,-
77,"25201","054207","3","","","","é†âÍåß","ëÂí√és","ã¬ñÿ","ÇVíöñ⁄",75,3,-,1,5,6,4,5,-,4,4,9,6,5,4,6,6,4,2,1,-,-,-,4,48,23,13,3,3739,50.3533333333,-,37,3,-,-,1,3,2,3,-,1,4,3,4,3,2,3,3,2,-,-,-,-,-,3,24,10,5,-,1782,48.6621621622,-,38,-,-,1,4,3,2,2,-,3,-,6,2,2,2,3,3,2,2,1,-,-,-,1,24,13,8,3,1957,52.0000000000,-
78,"25201","0551","2","","","","é†âÍåß","ëÂí√és","óYã’ñk","",2316,176,197,164,140,119,126,168,258,252,195,102,85,107,96,55,30,15,4,4,1,-,22,537,1552,205,54,9,78068,34.5313862249,11,1142,81,107,87,74,45,61,84,123,116,107,52,38,51,46,31,18,4,1,2,-,-,14,275,751,102,25,3,38227,34.3891843972,1,1174,95,90,77,66,74,65,84,135,136,88,50,47,56,50,24,12,11,3,2,1,-,8,262,801,103,29,6,39841,34.6689536878,10
79,"25201","055101","3","","","","é†âÍåß","ëÂí√és","óYã’ñk","ÇPíöñ⁄",787,79,60,43,23,40,68,77,104,79,42,25,32,34,30,22,5,4,3,1,-,-,16,182,524,65,13,4,25627,33.7386511025,9,378,37,30,16,11,13,33,36,54,40,24,10,14,17,11,16,4,1,1,-,-,-,10,83,252,33,6,1,12513,34.5027173913,-,409,42,30,27,12,27,35,41,50,39,18,15,18,17,19,6,1,3,2,1,-,-,6,99,272,32,7,3,13114,33.0409429280,9
80,"25201","055102","3","","","","é†âÍåß","ëÂí√és","óYã’ñk","ÇQíöñ⁄",1529,97,137,121,117,79,58,91,154,173,153,77,53,73,66,33,25,11,1,3,1,-,6,355,1028,140,41,5,52441,34.9326986211,2,764,44,77,71,63,32,28,48,69,76,83,42,24,34,35,15,14,3,-,2,-,-,4,192,499,69,19,2,25714,34.3342105263,1,765,53,60,50,54,47,30,43,85,97,70,35,29,39,31,18,11,8,1,1,1,-,2,163,529,71,22,3,26727,35.5288335518,1
81,"25201","0552","2","","","","é†âÍåß","ëÂí√és","óYã’","",3786,269,214,140,157,181,261,324,295,268,234,189,210,213,164,133,159,167,115,32,14,1,46,623,2332,785,488,162,156820,42.4304812834,29,1779,136,104,58,88,82,126,154,146,142,112,92,108,113,68,57,55,61,40,9,5,-,23,298,1163,295,170,54,70571,40.6884965831,10,2007,133,110,82,69,99,135,170,149,126,122,97,102,100,96,76,104,106,75,23,9,1,23,325,1169,490,318,108,86249,43.9722782258,19
82,"25201","055201","3","","","","é†âÍåß","ëÂí√és","óYã’","ÇPíöñ⁄",395,14,17,26,23,20,13,24,25,36,30,32,25,17,18,22,14,11,12,4,-,-,12,57,245,81,41,16,16620,43.8942558747,3,180,10,10,8,12,4,7,12,9,17,17,13,17,7,9,7,6,3,3,1,-,-,8,28,115,29,13,4,7164,42.1511627907,-,215,4,7,18,11,16,6,12,16,19,13,19,8,10,9,15,8,8,9,3,-,-,4,29,130,52,28,12,9456,45.3151658768,3
83,"25201","055202","3","","","","é†âÍåß","ëÂí√és","óYã’","ÇQíöñ⁄",470,23,16,17,20,20,32,40,24,21,31,24,35,43,32,25,27,25,9,1,1,-,4,56,290,120,63,11,21425,46.4763948498,2,233,13,6,8,12,8,19,20,13,14,14,8,20,25,15,11,9,12,2,1,-,-,3,27,153,50,24,3,10247,45.0521739130,1,237,10,10,9,8,12,13,20,11,7,17,16,15,18,17,14,18,13,7,-,1,-,1,29,137,70,39,8,11178,47.8644067797,1
84,"25201","055203","3","","","","é†âÍåß","ëÂí√és","óYã’","ÇRíöñ⁄",937,97,73,35,34,40,82,100,95,69,46,43,43,55,41,25,28,12,8,3,2,1,5,205,607,120,54,14,33553,36.5010729614,8,448,42,34,19,22,22,35,47,48,32,24,26,18,31,15,10,13,6,2,-,1,-,1,95,305,47,22,3,15843,35.9429530201,4,489,55,39,16,12,18,47,53,47,37,22,17,25,24,26,15,15,6,6,3,1,1,4,110,302,73,32,11,17710,37.0154639175,4
85,"25201","055204","3","","","","é†âÍåß","ëÂí√és","óYã’","ÇSíöñ⁄",82,12,-,1,3,6,20,10,8,4,5,2,4,-,2,2,1,1,1,-,-,-,-,13,62,7,3,1,2615,32.3902439024,-,42,8,-,1,3,1,8,5,7,2,1,1,2,-,1,1,1,-,-,-,-,-,-,9,30,3,1,-,1235,29.9047619048,-,40,4,-,-,-,5,12,5,1,2,4,1,2,-,1,1,-,1,1,-,-,-,-,4,32,4,2,1,1380,35.0000000000,-
86,"25201","055205","3","","","","é†âÍåß","ëÂí√és","óYã’","ÇTíöñ⁄",643,8,22,31,43,51,35,30,28,43,58,52,57,45,41,32,18,19,7,1,-,-,22,61,442,118,45,8,27372,44.5772946860,6,316,3,12,12,23,30,20,16,12,20,27,24,34,20,18,14,10,8,3,-,-,-,10,27,226,53,21,3,13251,43.8039215686,3,327,5,10,19,20,21,15,14,16,23,31,28,23,25,23,18,8,11,4,1,-,-,12,34,216,65,24,5,14121,45.3285714286,3
87,"25201","055206","3","","","","é†âÍåß","ëÂí√és","óYã’","ÇUíöñ⁄",1259,115,86,30,34,44,79,120,115,95,64,36,46,53,30,27,71,99,78,23,11,-,3,231,686,339,282,112,55235,44.4769108280,10,560,60,42,10,16,17,37,54,57,57,29,20,17,30,10,14,16,32,30,7,4,-,1,112,334,113,89,41,22831,41.3425760286,2,699,55,44,20,18,27,42,66,58,38,35,16,29,23,20,13,55,67,48,16,7,-,2,119,352,226,193,71,32404,46.9906743185,8
88,"25201","0610","2","","","","é†âÍåß","ëÂí√és","êÁñÏ","",399,2,8,12,21,29,21,17,16,23,28,28,31,38,32,25,27,28,11,2,-,-,-,22,252,125,68,13,20258,51.2719298246,1,196,1,5,7,12,15,9,11,6,15,12,11,19,19,13,13,10,12,5,1,-,-,-,13,129,54,28,6,9603,49.4948979592,1,203,1,3,5,9,14,12,6,10,8,16,17,12,19,19,12,17,16,6,1,-,-,-,9,123,71,40,7,10655,52.9876847291,-
89,"25201","061001","3","","","","é†âÍåß","ëÂí√és","êÁñÏ","ÇPíöñ⁄",283,2,6,6,15,23,19,14,10,16,17,22,24,26,21,14,15,22,9,2,-,-,-,14,186,83,48,11,14175,50.5883392226,-,140,1,4,4,9,12,7,10,4,10,8,7,15,14,8,8,5,9,4,1,-,-,-,9,96,35,19,5,6730,48.5714285714,-,143,1,2,2,6,11,12,4,6,6,9,15,9,12,13,6,10,13,5,1,-,-,-,5,90,48,29,6,7445,52.5629370629,-
90,"25201","061002","3","","","","é†âÍåß","ëÂí√és","êÁñÏ","ÇQíöñ⁄",63,-,-,3,2,4,1,3,2,3,6,3,5,8,4,4,7,6,2,-,-,-,-,3,37,23,15,2,3466,55.5158730159,-,32,-,-,2,1,2,1,1,1,3,3,1,3,4,3,1,2,3,1,-,-,-,-,2,20,10,6,1,1671,52.7187500000,-,31,-,-,1,1,2,-,2,1,-,3,2,2,4,1,3,5,3,1,-,-,-,-,1,17,13,9,1,1795,58.4032258065,-
91,"25201","061003","3","","","","é†âÍåß","ëÂí√és","êÁñÏ","ÇRíöñ⁄",53,-,2,3,4,2,1,-,4,4,5,3,2,4,7,7,5,-,-,-,-,-,-,5,29,19,5,-,2617,49.8773584906,1,24,-,1,1,2,1,1,-,1,2,1,3,1,1,2,4,3,-,-,-,-,-,-,2,13,9,3,-,1202,50.5833333333,1,29,-,1,2,2,1,-,-,3,2,4,-,1,3,5,3,2,-,-,-,-,-,-,3,16,10,2,-,1415,49.2931034483,-
92,"25201","0640","2","","","","é†âÍåß","ëÂí√és","ïcé≠","",1407,43,49,56,76,73,70,77,118,95,97,82,91,130,85,62,50,40,22,9,1,-,81,148,909,269,122,32,58989,44.9864253394,11,714,23,25,31,36,33,37,33,69,53,52,47,51,62,40,33,21,19,10,2,-,-,37,79,473,125,52,12,29702,44.3729689808,7,693,20,24,25,40,40,33,44,49,42,45,35,40,68,45,29,29,21,12,7,1,-,44,69,436,144,70,20,29287,45.6263482280,4
93,"25201","064001","3","","","","é†âÍåß","ëÂí√és","ïcé≠","ÇPíöñ⁄",255,12,13,7,3,6,21,20,23,20,8,12,19,26,17,12,4,12,6,2,-,-,12,32,158,53,24,8,11003,45.7798353909,-,125,5,8,3,1,3,11,8,12,11,7,5,11,14,8,6,2,6,2,-,-,-,2,16,83,24,10,2,5517,45.3536585366,-,130,7,5,4,2,3,10,12,11,9,1,7,8,12,9,6,2,6,4,2,-,-,10,16,75,29,14,6,5486,46.2166666667,-
94,"25201","064002","3","","","","é†âÍåß","ëÂí√és","ïcé≠","ÇQíöñ⁄",1057,29,35,47,71,67,44,48,81,65,76,61,66,96,63,48,44,27,16,7,1,-,65,111,675,206,95,24,43915,44.7691532258,10,513,18,16,27,34,30,21,19,44,33,34,33,35,42,29,25,18,12,8,2,-,-,33,61,325,94,40,10,20808,43.8500000000,6,544,11,19,20,37,37,23,29,37,32,42,28,31,54,34,23,26,15,8,5,1,-,32,50,350,112,55,14,23107,45.6308593750,4
95,"25201","064003","3","","","","é†âÍåß","ëÂí√és","ïcé≠","ÇRíöñ⁄",95,2,1,2,2,-,5,9,14,10,13,9,6,8,5,2,2,1,-,-,-,-,4,5,76,10,3,-,4071,45.2362637363,1,76,-,1,1,1,-,5,6,13,9,11,9,5,6,3,2,1,1,-,-,-,-,2,2,65,7,2,-,3377,46.1351351351,1,19,2,-,1,1,-,-,3,1,1,2,-,1,2,2,-,1,-,-,-,-,-,2,3,11,3,1,-,694,41.3235294118,-
96,"25201","0670","2","","","","é†âÍåß","ëÂí√és","ì˙ãgë‰","",4007,93,132,115,146,157,187,230,187,146,185,196,378,608,483,269,199,153,84,40,14,1,4,340,2420,1243,491,139,204118,51.4912565576,13,1855,46,75,56,69,73,75,109,93,65,94,76,151,277,257,148,84,60,25,13,5,1,3,177,1082,593,188,44,93150,50.7969762419,7,2152,47,57,59,77,84,112,121,94,81,91,120,227,331,226,121,115,93,59,27,9,-,1,163,1338,650,303,95,110968,52.0890283589,6
97,"25201","067001","3","","","","é†âÍåß","ëÂí√és","ì˙ãgë‰","ÇPíöñ⁄",1002,27,40,18,30,41,52,65,53,39,34,52,91,153,115,77,49,32,18,11,4,-,1,85,610,306,114,33,50616,51.0654345654,1,463,15,17,9,13,20,23,29,28,19,16,22,34,66,61,39,24,16,6,2,3,-,1,41,270,151,51,11,23281,50.8917748918,1,539,12,23,9,17,21,29,36,25,20,18,30,57,87,54,38,25,16,12,9,1,-,-,44,340,155,63,22,27335,51.2142857143,-
98,"25201","067002","3","","","","é†âÍåß","ëÂí√és","ì˙ãgë‰","ÇQíöñ⁄",978,20,33,39,42,38,41,55,41,42,60,48,74,133,123,58,62,39,20,6,3,1,-,92,574,312,131,30,49259,50.8670756646,4,463,12,18,21,24,17,13,26,23,15,35,20,35,54,65,31,22,21,6,4,-,1,-,51,262,150,54,11,22860,49.8736501080,1,515,8,15,18,18,21,28,29,18,27,25,28,39,79,58,27,40,18,14,2,3,-,-,41,312,162,77,19,26399,51.7601941748,3
99,"25201","067003","3","","","","é†âÍåß","ëÂí√és","ì˙ãgë‰","ÇRíöñ⁄",1058,25,34,28,40,37,45,64,61,35,46,42,103,178,131,69,49,37,19,11,1,-,3,87,651,317,117,31,53746,51.4440758294,3,489,11,23,13,17,16,24,30,27,18,19,15,38,83,67,44,20,12,4,5,1,-,2,47,287,153,42,10,24447,50.6991786448,3,569,14,11,15,23,21,21,34,34,17,27,27,65,95,64,25,29,25,15,6,-,-,1,40,364,164,75,21,29299,52.0827464789,-
100,"25201","067004","3","","","","é†âÍåß","ëÂí√és","ì˙ãgë‰","ÇSíöñ⁄",969,21,25,30,34,41,49,46,32,30,45,54,110,144,114,65,39,45,27,12,6,-,-,76,585,308,129,45,50497,52.6124871001,5,440,8,17,13,15,20,15,24,15,13,24,19,44,74,64,34,18,11,9,2,1,-,-,38,263,139,41,12,22562,51.7772727273,2,529,13,8,17,19,21,34,22,17,17,21,35,66,70,50,31,21,34,18,10,5,-,-,38,322,169,88,33,27935,53.3071833648,3
101,"25201","0710","2","","","","é†âÍåß","ëÂí√és","ç‚ñ{ñ{í¨","",28,-,-,-,2,-,-,3,3,1,2,2,4,4,-,3,1,2,-,-,-,-,1,-,21,6,3,-,1422,53.1666666667,-,18,-,-,-,1,-,-,3,3,-,1,1,3,2,-,2,-,1,-,-,-,-,1,-,14,3,1,-,846,50.2647058824,-,10,-,-,-,1,-,-,-,-,1,1,1,1,2,-,1,1,1,-,-,-,-,-,-,7,3,2,-,576,58.1000000000,-
102,"25201","0720","2","","","","é†âÍåß","ëÂí√és","ç‚ñ{","",10022,348,413,504,486,479,488,520,676,672,623,539,616,847,713,658,567,407,251,118,44,8,45,1265,5946,2766,1395,421,466306,47.2380976245,54,4766,182,215,253,247,249,236,263,332,330,302,263,304,405,326,305,274,159,61,22,9,-,29,650,2931,1156,525,92,211955,45.2445640701,22,5256,166,198,251,239,230,252,257,344,342,321,276,312,442,387,353,293,248,190,96,35,8,16,615,3015,1610,870,329,254351,49.0402671756,32
